module_id,question,isCalc,code,msg,video_url
1008203,14、一个长方形和一个正方形的周长相等，正方形的边长是13厘米，长方形的宽是12厘米，长方形的长是多少？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008203&question=14%E3%80%81%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E5%92%8C%E4%B8%80%E4%B8%AA%E6%AD%A3%E6%96%B9%E5%BD%A2%E7%9A%84%E5%91%A8%E9%95%BF%E7%9B%B8%E7%AD%89%EF%BC%8C%E6%AD%A3%E6%96%B9%E5%BD%A2%E7%9A%84%E8%BE%B9%E9%95%BF%E6%98%AF13%E5%8E%98%E7%B1%B3%EF%BC%8C%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E5%AE%BD%E6%98%AF12%E5%8E%98%E7%B1%B3%EF%BC%8C%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E9%95%BF%E6%98%AF%E5%A4%9A%E5%B0%91%EF%BC%9F
1008460,4．一根细木板长14.3米，用它给一个长4.28米、宽2.12米的长方形黑板四周镶一个边。这根细木板还剩多少米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008460&question=4%EF%BC%8E%E4%B8%80%E6%A0%B9%E7%BB%86%E6%9C%A8%E6%9D%BF%E9%95%BF14.3%E7%B1%B3%EF%BC%8C%E7%94%A8%E5%AE%83%E7%BB%99%E4%B8%80%E4%B8%AA%E9%95%BF4.28%E7%B1%B3%E3%80%81%E5%AE%BD2.12%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%E9%BB%91%E6%9D%BF%E5%9B%9B%E5%91%A8%E9%95%B6%E4%B8%80%E4%B8%AA%E8%BE%B9%E3%80%82%E8%BF%99%E6%A0%B9%E7%BB%86%E6%9C%A8%E6%9D%BF%E8%BF%98%E5%89%A9%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F
1008751,2．在16公顷的荒地上建了一个长1200米、宽50米的长方形鱼塘后，还剩下多少公顷的荒地？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008751&question=2%EF%BC%8E%E5%9C%A816%E5%85%AC%E9%A1%B7%E7%9A%84%E8%8D%92%E5%9C%B0%E4%B8%8A%E5%BB%BA%E4%BA%86%E4%B8%80%E4%B8%AA%E9%95%BF1200%E7%B1%B3%E3%80%81%E5%AE%BD50%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%E9%B1%BC%E5%A1%98%E5%90%8E%EF%BC%8C%E8%BF%98%E5%89%A9%E4%B8%8B%E5%A4%9A%E5%B0%91%E5%85%AC%E9%A1%B7%E7%9A%84%E8%8D%92%E5%9C%B0%EF%BC%9F
1009020,一块长300米、宽200米的菜地，菜地中央有一个边长为100米的正方形池塘，计划这块菜地每公顷一年收入8000元，这块菜地一年一共可以收入多少元？,False,0,success,
1009183,（1)新村小学有一块长方形花圃，面积是196平方米，花圃长28米，宽比长短多少米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009183&question=%EF%BC%881%29%E6%96%B0%E6%9D%91%E5%B0%8F%E5%AD%A6%E6%9C%89%E4%B8%80%E5%9D%97%E9%95%BF%E6%96%B9%E5%BD%A2%E8%8A%B1%E5%9C%83%EF%BC%8C%E9%9D%A2%E7%A7%AF%E6%98%AF196%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%8C%E8%8A%B1%E5%9C%83%E9%95%BF28%E7%B1%B3%EF%BC%8C%E5%AE%BD%E6%AF%94%E9%95%BF%E7%9F%AD%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F
1009190,3.李叔叔建了一个农家院，院子是一个长方形。长12米，宽9米，现在为了装饰院子要在院子周围挂上彩灯，院子长边靠墙的一端不挂，一共需要多少米彩灯？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009190&question=3.%E6%9D%8E%E5%8F%94%E5%8F%94%E5%BB%BA%E4%BA%86%E4%B8%80%E4%B8%AA%E5%86%9C%E5%AE%B6%E9%99%A2%EF%BC%8C%E9%99%A2%E5%AD%90%E6%98%AF%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E3%80%82%E9%95%BF12%E7%B1%B3%EF%BC%8C%E5%AE%BD9%E7%B1%B3%EF%BC%8C%E7%8E%B0%E5%9C%A8%E4%B8%BA%E4%BA%86%E8%A3%85%E9%A5%B0%E9%99%A2%E5%AD%90%E8%A6%81%E5%9C%A8%E9%99%A2%E5%AD%90%E5%91%A8%E5%9B%B4%E6%8C%82%E4%B8%8A%E5%BD%A9%E7%81%AF%EF%BC%8C%E9%99%A2%E5%AD%90%E9%95%BF%E8%BE%B9%E9%9D%A0%E5%A2%99%E7%9A%84%E4%B8%80%E7%AB%AF%E4%B8%8D%E6%8C%82%EF%BC%8C%E4%B8%80%E5%85%B1%E9%9C%80%E8%A6%81%E5%A4%9A%E5%B0%91%E7%B1%B3%E5%BD%A9%E7%81%AF%EF%BC%9F
1009201,4.一个篮球场，长28米，宽15米。小华沿篮球场跑了3圈，跑了多少米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009201&question=4.%E4%B8%80%E4%B8%AA%E7%AF%AE%E7%90%83%E5%9C%BA%EF%BC%8C%E9%95%BF28%E7%B1%B3%EF%BC%8C%E5%AE%BD15%E7%B1%B3%E3%80%82%E5%B0%8F%E5%8D%8E%E6%B2%BF%E7%AF%AE%E7%90%83%E5%9C%BA%E8%B7%91%E4%BA%863%E5%9C%88%EF%BC%8C%E8%B7%91%E4%BA%86%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F
1009212,（1)篮球场长28米，宽比长短13米。求它的周长。,False,0,success,
1009274,28．学校操场原来长80米，宽45米，扩建后，长和宽都增加了25米，扩建后的面积比原来的增加了多少？,False,0,success,
1009427,38．一个长方形水池，周长是200米，长与宽的比是3：2．这个长方形水池的面积是多少平方米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009427&question=38%EF%BC%8E%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E6%B0%B4%E6%B1%A0%EF%BC%8C%E5%91%A8%E9%95%BF%E6%98%AF200%E7%B1%B3%EF%BC%8C%E9%95%BF%E4%B8%8E%E5%AE%BD%E7%9A%84%E6%AF%94%E6%98%AF3%EF%BC%9A2%EF%BC%8E%E8%BF%99%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E6%B0%B4%E6%B1%A0%E7%9A%84%E9%9D%A2%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F
1009578,一块长方形菜地，长150米，宽60米，按4:5栽种芹菜和大白菜，两种菜各栽种了多少平方米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009578&question=%E4%B8%80%E5%9D%97%E9%95%BF%E6%96%B9%E5%BD%A2%E8%8F%9C%E5%9C%B0%EF%BC%8C%E9%95%BF150%E7%B1%B3%EF%BC%8C%E5%AE%BD60%E7%B1%B3%EF%BC%8C%E6%8C%894%3A5%E6%A0%BD%E7%A7%8D%E8%8A%B9%E8%8F%9C%E5%92%8C%E5%A4%A7%E7%99%BD%E8%8F%9C%EF%BC%8C%E4%B8%A4%E7%A7%8D%E8%8F%9C%E5%90%84%E6%A0%BD%E7%A7%8D%E4%BA%86%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F
1009610,31.一个长方形长20cm，宽是长的4/5，这个长方形的周长是多少？面积是多少？,False,0,success,
1009651,赵叔叔沿着长和宽相差30米的游泳池跑6圏，做下水前的准备活动，共跑1080米，问游泳池的长和宽各多少米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009651&question=%E8%B5%B5%E5%8F%94%E5%8F%94%E6%B2%BF%E7%9D%80%E9%95%BF%E5%92%8C%E5%AE%BD%E7%9B%B8%E5%B7%AE30%E7%B1%B3%E7%9A%84%E6%B8%B8%E6%B3%B3%E6%B1%A0%E8%B7%916%E5%9C%8F%EF%BC%8C%E5%81%9A%E4%B8%8B%E6%B0%B4%E5%89%8D%E7%9A%84%E5%87%86%E5%A4%87%E6%B4%BB%E5%8A%A8%EF%BC%8C%E5%85%B1%E8%B7%911080%E7%B1%B3%EF%BC%8C%E9%97%AE%E6%B8%B8%E6%B3%B3%E6%B1%A0%E7%9A%84%E9%95%BF%E5%92%8C%E5%AE%BD%E5%90%84%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F
1009665,林林用一根长31.2cm的彩带围成了一个长方形，长方形的长是宽的3倍，围成的这个长方形的面积是多少？,False,0,success,
1007814,1.一张床长9米，宽20分米，它的面积是多少？,False,0,success,
1009245,"3.一块长方形麦地的长是4800米,长是宽的3倍。这块麦地的面积是多少平方米?",True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009245&question=3.%E4%B8%80%E5%9D%97%E9%95%BF%E6%96%B9%E5%BD%A2%E9%BA%A6%E5%9C%B0%E7%9A%84%E9%95%BF%E6%98%AF4800%E7%B1%B3%2C%E9%95%BF%E6%98%AF%E5%AE%BD%E7%9A%843%E5%80%8D%E3%80%82%E8%BF%99%E5%9D%97%E9%BA%A6%E5%9C%B0%E7%9A%84%E9%9D%A2%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%3F
1009306,29．（5分）在一块梯形的地中间有一个长方形的游泳池，其余的地是草坪，草坪的面积是多少平方米？（已知梯形的上底是40m，下底是70m，高是30m，长方形的长是30m，宽是15m）,False,0,success,
1009440,4、把一张长50厘米、宽40厘米的铁板的四角各剪去一个边长为4厘米的正方形，焊接成一个铁盒（拼接处忽略不计），这个铁盒的容积是多少？,False,0,success,
1009500,26．（5分）在长25厘米，宽20厘米的长方形的四个角上，剪去边长5厘米的正方形，求剩下部分的面积．,False,0,success,
1007756,38．（4分）一个地面是长方形的车间宽12米，长是宽的1.8倍．如果要在车间里安装26台同样的机器，平均每台机器占地多少平方米？（得数保留一位小数,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007756&question=38%EF%BC%8E%EF%BC%884%E5%88%86%EF%BC%89%E4%B8%80%E4%B8%AA%E5%9C%B0%E9%9D%A2%E6%98%AF%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E8%BD%A6%E9%97%B4%E5%AE%BD12%E7%B1%B3%EF%BC%8C%E9%95%BF%E6%98%AF%E5%AE%BD%E7%9A%841.8%E5%80%8D%EF%BC%8E%E5%A6%82%E6%9E%9C%E8%A6%81%E5%9C%A8%E8%BD%A6%E9%97%B4%E9%87%8C%E5%AE%89%E8%A3%8526%E5%8F%B0%E5%90%8C%E6%A0%B7%E7%9A%84%E6%9C%BA%E5%99%A8%EF%BC%8C%E5%B9%B3%E5%9D%87%E6%AF%8F%E5%8F%B0%E6%9C%BA%E5%99%A8%E5%8D%A0%E5%9C%B0%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F%EF%BC%88%E5%BE%97%E6%95%B0%E4%BF%9D%E7%95%99%E4%B8%80%E4%BD%8D%E5%B0%8F%E6%95%B0
1009563,34．一个长方体钢锭长5分米，宽4分米，高3.14分米，将它熔铸加工成底面半径是2分米的圆柱形部件，圆柱的高是多少分米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009563&question=34%EF%BC%8E%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E4%BD%93%E9%92%A2%E9%94%AD%E9%95%BF5%E5%88%86%E7%B1%B3%EF%BC%8C%E5%AE%BD4%E5%88%86%E7%B1%B3%EF%BC%8C%E9%AB%983.14%E5%88%86%E7%B1%B3%EF%BC%8C%E5%B0%86%E5%AE%83%E7%86%94%E9%93%B8%E5%8A%A0%E5%B7%A5%E6%88%90%E5%BA%95%E9%9D%A2%E5%8D%8A%E5%BE%84%E6%98%AF2%E5%88%86%E7%B1%B3%E7%9A%84%E5%9C%86%E6%9F%B1%E5%BD%A2%E9%83%A8%E4%BB%B6%EF%BC%8C%E5%9C%86%E6%9F%B1%E7%9A%84%E9%AB%98%E6%98%AF%E5%A4%9A%E5%B0%91%E5%88%86%E7%B1%B3%EF%BC%9F
1009244,16.用周长是16厘米的两个正方形拼成一个长方形，计算出这个长方形的周长。,False,0,success,
1009481,6、一个正方体纸盒底面的周长为24分米，这个纸盒的表面积是多少？,False,0,success,
1009484,2．制作一个棱长为25cm的正方体无盖玻璃鱼缸，至少需要多大面积的玻璃？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009484&question=2%EF%BC%8E%E5%88%B6%E4%BD%9C%E4%B8%80%E4%B8%AA%E6%A3%B1%E9%95%BF%E4%B8%BA25cm%E7%9A%84%E6%AD%A3%E6%96%B9%E4%BD%93%E6%97%A0%E7%9B%96%E7%8E%BB%E7%92%83%E9%B1%BC%E7%BC%B8%EF%BC%8C%E8%87%B3%E5%B0%91%E9%9C%80%E8%A6%81%E5%A4%9A%E5%A4%A7%E9%9D%A2%E7%A7%AF%E7%9A%84%E7%8E%BB%E7%92%83%EF%BC%9F
1009476,2、一个棱长6分米的正方体容器装满水后倒入一个长90厘米，宽4分米的长方体容器中，这是水面的高是多少分米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009476&question=2%E3%80%81%E4%B8%80%E4%B8%AA%E6%A3%B1%E9%95%BF6%E5%88%86%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E4%BD%93%E5%AE%B9%E5%99%A8%E8%A3%85%E6%BB%A1%E6%B0%B4%E5%90%8E%E5%80%92%E5%85%A5%E4%B8%80%E4%B8%AA%E9%95%BF90%E5%8E%98%E7%B1%B3%EF%BC%8C%E5%AE%BD4%E5%88%86%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E4%BD%93%E5%AE%B9%E5%99%A8%E4%B8%AD%EF%BC%8C%E8%BF%99%E6%98%AF%E6%B0%B4%E9%9D%A2%E7%9A%84%E9%AB%98%E6%98%AF%E5%A4%9A%E5%B0%91%E5%88%86%E7%B1%B3%EF%BC%9F
1009496,34．（6分）一个棱长是4分米的正方体鱼缸，里面装满水．如果把水倒入一个底面积32平方分米的长方体鱼缸里，长方体鱼缸里的水有多深？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009496&question=34%EF%BC%8E%EF%BC%886%E5%88%86%EF%BC%89%E4%B8%80%E4%B8%AA%E6%A3%B1%E9%95%BF%E6%98%AF4%E5%88%86%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E4%BD%93%E9%B1%BC%E7%BC%B8%EF%BC%8C%E9%87%8C%E9%9D%A2%E8%A3%85%E6%BB%A1%E6%B0%B4%EF%BC%8E%E5%A6%82%E6%9E%9C%E6%8A%8A%E6%B0%B4%E5%80%92%E5%85%A5%E4%B8%80%E4%B8%AA%E5%BA%95%E9%9D%A2%E7%A7%AF32%E5%B9%B3%E6%96%B9%E5%88%86%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E4%BD%93%E9%B1%BC%E7%BC%B8%E9%87%8C%EF%BC%8C%E9%95%BF%E6%96%B9%E4%BD%93%E9%B1%BC%E7%BC%B8%E9%87%8C%E7%9A%84%E6%B0%B4%E6%9C%89%E5%A4%9A%E6%B7%B1%EF%BC%9F
1009667,用棱长是2米的正方体木箱运来6箱沙子，均匀铺在长12米、宽6米的沙坑内，铺好的沙子厚度是多少米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009667&question=%E7%94%A8%E6%A3%B1%E9%95%BF%E6%98%AF2%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E4%BD%93%E6%9C%A8%E7%AE%B1%E8%BF%90%E6%9D%A56%E7%AE%B1%E6%B2%99%E5%AD%90%EF%BC%8C%E5%9D%87%E5%8C%80%E9%93%BA%E5%9C%A8%E9%95%BF12%E7%B1%B3%E3%80%81%E5%AE%BD6%E7%B1%B3%E7%9A%84%E6%B2%99%E5%9D%91%E5%86%85%EF%BC%8C%E9%93%BA%E5%A5%BD%E7%9A%84%E6%B2%99%E5%AD%90%E5%8E%9A%E5%BA%A6%E6%98%AF%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F
1007812,众兴小学有一个长方形的花圃，长120米，宽50米，还有一个边长80米的正方形苗圃，长方形花圃的面积比正方形苗圃的面积小多少平方米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007812&question=%E4%BC%97%E5%85%B4%E5%B0%8F%E5%AD%A6%E6%9C%89%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E8%8A%B1%E5%9C%83%EF%BC%8C%E9%95%BF120%E7%B1%B3%EF%BC%8C%E5%AE%BD50%E7%B1%B3%EF%BC%8C%E8%BF%98%E6%9C%89%E4%B8%80%E4%B8%AA%E8%BE%B9%E9%95%BF80%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E5%BD%A2%E8%8B%97%E5%9C%83%EF%BC%8C%E9%95%BF%E6%96%B9%E5%BD%A2%E8%8A%B1%E5%9C%83%E7%9A%84%E9%9D%A2%E7%A7%AF%E6%AF%94%E6%AD%A3%E6%96%B9%E5%BD%A2%E8%8B%97%E5%9C%83%E7%9A%84%E9%9D%A2%E7%A7%AF%E5%B0%8F%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F
1007917,"1.博览中心的会议室是正方形的,边长是16米，如果会议室地面铺上红地毯，那么这块红地毯的面积是多少平方米?",True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007917&question=1.%E5%8D%9A%E8%A7%88%E4%B8%AD%E5%BF%83%E7%9A%84%E4%BC%9A%E8%AE%AE%E5%AE%A4%E6%98%AF%E6%AD%A3%E6%96%B9%E5%BD%A2%E7%9A%84%2C%E8%BE%B9%E9%95%BF%E6%98%AF16%E7%B1%B3%EF%BC%8C%E5%A6%82%E6%9E%9C%E4%BC%9A%E8%AE%AE%E5%AE%A4%E5%9C%B0%E9%9D%A2%E9%93%BA%E4%B8%8A%E7%BA%A2%E5%9C%B0%E6%AF%AF%EF%BC%8C%E9%82%A3%E4%B9%88%E8%BF%99%E5%9D%97%E7%BA%A2%E5%9C%B0%E6%AF%AF%E7%9A%84%E9%9D%A2%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%3F
1007976,2、一块正方形地的周长是800米，每公顷收稻谷7吨，那么这块地收稻谷多少吨？（5分）,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007976&question=2%E3%80%81%E4%B8%80%E5%9D%97%E6%AD%A3%E6%96%B9%E5%BD%A2%E5%9C%B0%E7%9A%84%E5%91%A8%E9%95%BF%E6%98%AF800%E7%B1%B3%EF%BC%8C%E6%AF%8F%E5%85%AC%E9%A1%B7%E6%94%B6%E7%A8%BB%E8%B0%B77%E5%90%A8%EF%BC%8C%E9%82%A3%E4%B9%88%E8%BF%99%E5%9D%97%E5%9C%B0%E6%94%B6%E7%A8%BB%E8%B0%B7%E5%A4%9A%E5%B0%91%E5%90%A8%EF%BC%9F%EF%BC%885%E5%88%86%EF%BC%89
1008017,5、芳芳绕着一个正方形广场走了5圈，一共走了10000米。这个广场的面积是多少公顷？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008017&question=5%E3%80%81%E8%8A%B3%E8%8A%B3%E7%BB%95%E7%9D%80%E4%B8%80%E4%B8%AA%E6%AD%A3%E6%96%B9%E5%BD%A2%E5%B9%BF%E5%9C%BA%E8%B5%B0%E4%BA%865%E5%9C%88%EF%BC%8C%E4%B8%80%E5%85%B1%E8%B5%B0%E4%BA%8610000%E7%B1%B3%E3%80%82%E8%BF%99%E4%B8%AA%E5%B9%BF%E5%9C%BA%E7%9A%84%E9%9D%A2%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%E5%85%AC%E9%A1%B7%EF%BC%9F
1008457,9、在一块边长10米的正方形草坪中修一条宽2米的小路，草坪的面积是多少平方米？,False,0,success,
1009235,4.学校举行绘画大赛，要求作品的形状为边长为3分米的正方形。学校做了一个长方形的展牌，每行展出20幅作品，一共展出了10行。你能算出这个展牌的面积至少是多少平方米吗？,False,0,success,
1009461,把一个正方体平均截成两个完全相同的长方体，表面积增加了32cm^2，原正方体的体积是多少？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009461&question=%E6%8A%8A%E4%B8%80%E4%B8%AA%E6%AD%A3%E6%96%B9%E4%BD%93%E5%B9%B3%E5%9D%87%E6%88%AA%E6%88%90%E4%B8%A4%E4%B8%AA%E5%AE%8C%E5%85%A8%E7%9B%B8%E5%90%8C%E7%9A%84%E9%95%BF%E6%96%B9%E4%BD%93%EF%BC%8C%E8%A1%A8%E9%9D%A2%E7%A7%AF%E5%A2%9E%E5%8A%A0%E4%BA%8632cm%5E2%EF%BC%8C%E5%8E%9F%E6%AD%A3%E6%96%B9%E4%BD%93%E7%9A%84%E4%BD%93%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%EF%BC%9F
1009473,一块占地1公顷的正方形苗圃，边长各增加100m，苗圃面积增加了多少公顷？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009473&question=%E4%B8%80%E5%9D%97%E5%8D%A0%E5%9C%B01%E5%85%AC%E9%A1%B7%E7%9A%84%E6%AD%A3%E6%96%B9%E5%BD%A2%E8%8B%97%E5%9C%83%EF%BC%8C%E8%BE%B9%E9%95%BF%E5%90%84%E5%A2%9E%E5%8A%A0100m%EF%BC%8C%E8%8B%97%E5%9C%83%E9%9D%A2%E7%A7%AF%E5%A2%9E%E5%8A%A0%E4%BA%86%E5%A4%9A%E5%B0%91%E5%85%AC%E9%A1%B7%EF%BC%9F
1009478,把一个棱长为3分米的正方形切成两个相同的长方形，增加的两个面的总面积是多少平方分米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009478&question=%E6%8A%8A%E4%B8%80%E4%B8%AA%E6%A3%B1%E9%95%BF%E4%B8%BA3%E5%88%86%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E5%BD%A2%E5%88%87%E6%88%90%E4%B8%A4%E4%B8%AA%E7%9B%B8%E5%90%8C%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%EF%BC%8C%E5%A2%9E%E5%8A%A0%E7%9A%84%E4%B8%A4%E4%B8%AA%E9%9D%A2%E7%9A%84%E6%80%BB%E9%9D%A2%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E5%88%86%E7%B1%B3%EF%BC%9F
1009588,8.一个正方形的面积是81m²。如果它的边长增加1/3，求这个新正方形的面积。,False,0,success,
1009156,1.把一张边长为10厘米的正方形纸对折一次，展开后沿折痕剪成两个相同的长方形，每个长方形的周长是多少？,False,0,success,
1009472,一块正方形土地的周长是80米，在里面围出一个最大的圆种花，其他边角地上种草坪。种草坪的面积是多少平方米？,False,0,success,
1009595,有一块边长10分米的正方形铁板，把它锯成一个最大的圆，面积会比原来减少百分之几？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009595&question=%E6%9C%89%E4%B8%80%E5%9D%97%E8%BE%B9%E9%95%BF10%E5%88%86%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E5%BD%A2%E9%93%81%E6%9D%BF%EF%BC%8C%E6%8A%8A%E5%AE%83%E9%94%AF%E6%88%90%E4%B8%80%E4%B8%AA%E6%9C%80%E5%A4%A7%E7%9A%84%E5%9C%86%EF%BC%8C%E9%9D%A2%E7%A7%AF%E4%BC%9A%E6%AF%94%E5%8E%9F%E6%9D%A5%E5%87%8F%E5%B0%91%E7%99%BE%E5%88%86%E4%B9%8B%E5%87%A0%EF%BC%9F
1007705,2.红星街有80米长的一段路要每16米栽一棵树，需要栽几棵树？（两头都栽）,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007705&question=2.%E7%BA%A2%E6%98%9F%E8%A1%97%E6%9C%8980%E7%B1%B3%E9%95%BF%E7%9A%84%E4%B8%80%E6%AE%B5%E8%B7%AF%E8%A6%81%E6%AF%8F16%E7%B1%B3%E6%A0%BD%E4%B8%80%E6%A3%B5%E6%A0%91%EF%BC%8C%E9%9C%80%E8%A6%81%E6%A0%BD%E5%87%A0%E6%A3%B5%E6%A0%91%EF%BC%9F%EF%BC%88%E4%B8%A4%E5%A4%B4%E9%83%BD%E6%A0%BD%EF%BC%89
1007972,4、一个正方形菜地边长25米，要在它的周围装上篱笆，每隔5米需要打一根桩，四个顶点都要打，一共要准备多少根木桩？,False,0,success,
1007973,6．李叔叔在一块正方形菜地的四周围篱笆，每隔3米打一根木桩，一共打了20根木桩，这个正方形的边长是多少米？,True,0,success,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007973&question=6%EF%BC%8E%E6%9D%8E%E5%8F%94%E5%8F%94%E5%9C%A8%E4%B8%80%E5%9D%97%E6%AD%A3%E6%96%B9%E5%BD%A2%E8%8F%9C%E5%9C%B0%E7%9A%84%E5%9B%9B%E5%91%A8%E5%9B%B4%E7%AF%B1%E7%AC%86%EF%BC%8C%E6%AF%8F%E9%9A%943%E7%B1%B3%E6%89%93%E4%B8%80%E6%A0%B9%E6%9C%A8%E6%A1%A9%EF%BC%8C%E4%B8%80%E5%85%B1%E6%89%93%E4%BA%8620%E6%A0%B9%E6%9C%A8%E6%A1%A9%EF%BC%8C%E8%BF%99%E4%B8%AA%E6%AD%A3%E6%96%B9%E5%BD%A2%E7%9A%84%E8%BE%B9%E9%95%BF%E6%98%AF%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F
