status_code,code,msg,trace_id,origin_question,is_calc,video_url,pre_process_res,result,full_url
200,0,success,05e8ab3146eaa781,1.25×4.3×0.8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1.25%C3%974.3%C3%970.8%3D&validLen=0,"{""sum"":""$$1.25 \times 4.3 \times 0.8$$""}",$$4.3$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1.25%C3%974.3%C3%970.8%3D
200,0,success,2b8ae31ccdd580d8,0.25×4.78×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=0.25%C3%974.78%C3%974%3D&validLen=0,"{""sum"":""$$0.25 \times 4.78 \times 4$$""}",$$4.78$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=0.25%C3%974.78%C3%974%3D
200,0,success,589fdf16ab493d44,1.25×16×2.5=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1.25%C3%9716%C3%972.5%3D&validLen=0,"{""sum"":""$$1.25 \times 16 \times 2.5$$""}",$$50$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1.25%C3%9716%C3%972.5%3D
200,0,success,4a5fb66f5b477ef4,4/5×2/7×5/4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4%2F5%C3%972%2F7%C3%975%2F4%3D&validLen=0,"{""sum"":""$$\frac{4}{5} \times \frac{2}{7} \times \frac{5}{4}$$""}",$$\frac{2}{7}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4/5%C3%972/7%C3%975/4%3D
200,0,success,5cbeb7fe592bd518,4/9×5/6×9/4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4%2F9%C3%975%2F6%C3%979%2F4%3D&validLen=0,"{""sum"":""$$\frac{4}{9} \times \frac{5}{6} \times \frac{9}{4}$$""}",$$\frac{5}{6}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4/9%C3%975/6%C3%979/4%3D
200,0,success,2e8bce01ebbb4b48,0.75×11×1_1/3=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=0.75%C3%9711%C3%971_1%2F3%3D&validLen=0,"{""sum"":""$$0.75 \times 11 \times 1\frac{1}{3}$$""}",$$11$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=0.75%C3%9711%C3%971_1/3%3D
200,0,success,627478488810970c,125×32×25=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=125%C3%9732%C3%9725%3D&validLen=0,"{""sum"":""$$125 \times 32 \times 25$$""}",$$100000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=125%C3%9732%C3%9725%3D
200,0,success,6a6bae53da0f41ce,(8.15-3.75)÷2.5÷4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%288.15-3.75%29%C3%B72.5%C3%B74%3D&validLen=0,"{""sum"":""$$(8.15-3.75) \div 2.5 \div 4$$""}",$$0.44$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%288.15-3.75%29%C3%B72.5%C3%B74%3D
200,0,success,3cb03ff3dbad9126,44×25=,True,https://ailearn.chengjiukehu.com/auto-math-lecture-h5/#/?calc=true&circLen=0&cmpByDot=false&num1=44&num2=25&op=%C3%97&relSym=%3D&validLen=0&sum=44%C3%9725%3D,"{""calc"":true,""num1"":""44"",""op"":""×"",""num2"":""25"",""relSym"":""="",""cmpByDot"":false,""validLen"":0,""result"":""1100"",""circLen"":0}",1100,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=44%C3%9725%3D
200,0,success,0234f1540e858f81,25×32×50=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=25%C3%9732%C3%9750%3D&validLen=0,"{""sum"":""$$25 \times 32 \times 50$$""}",$$40000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=25%C3%9732%C3%9750%3D
200,0,success,3a1d21a18f99a49f,17×25×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=17%C3%9725%C3%974%3D&validLen=0,"{""sum"":""$$17 \times 25 \times 4$$""}",$$1700$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=17%C3%9725%C3%974%3D
200,0,success,378d1202f7a381a6,6×2×(1/2)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6%C3%972%C3%97%281%2F2%29%3D&validLen=0,"{""sum"":""$$6 \times 2 \times \frac{1}{2}$$""}",$$6$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6%C3%972%C3%97%281/2%29%3D
200,0,success,364a5b05a750421b,5600÷25×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=5600%C3%B725%C3%974%3D&validLen=0,"{""sum"":""$$5600 \div 25 \times 4$$""}",$$896$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=5600%C3%B725%C3%974%3D
200,0,success,50f2817b07ce56c8,125×12×8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=125%C3%9712%C3%978%3D&validLen=0,"{""sum"":""$$125 \times 12 \times 8$$""}",$$12000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=125%C3%9712%C3%978%3D
200,0,success,7e6f8ffda911a6c2,125×12×8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=125%C3%9712%C3%978%3D&validLen=0,"{""sum"":""$$125 \times 12 \times 8$$""}",$$12000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=125%C3%9712%C3%978%3D
200,0,success,41cbfccd176203e1,6×9÷6×9=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6%C3%979%C3%B76%C3%979%3D&validLen=0,"{""sum"":""$$6 \times 9 \div 6 \times 9$$""}",$$81$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6%C3%979%C3%B76%C3%979%3D
200,0,success,417f03fe4c774455,2/9×(5/8)×9=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2%2F9%C3%97%285%2F8%29%C3%979%3D&validLen=0,"{""sum"":""$$\frac{2}{9} \times \frac{5}{8} \times 9$$""}",$$1\frac{1}{4}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2/9%C3%97%285/8%29%C3%979%3D
200,0,success,64de1ce30026c50e,26×13÷26×2=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=26%C3%9713%C3%B726%C3%972%3D&validLen=0,"{""sum"":""$$26 \times 13 \div 26 \times 2$$""}",$$26$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=26%C3%9713%C3%B726%C3%972%3D
200,0,success,39064a188abfe655,2/17×(1/15)×17=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2%2F17%C3%97%281%2F15%29%C3%9717%3D&validLen=0,"{""sum"":""$$\frac{2}{17} \times \frac{1}{15} \times 17$$""}",$$\frac{2}{15}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2/17%C3%97%281/15%29%C3%9717%3D
200,0,success,0ffed8f3f051e64a,5/8÷(3/8)×(5/8)×(3/8)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=5%2F8%C3%B7%283%2F8%29%C3%97%285%2F8%29%C3%97%283%2F8%29%3D&validLen=0,"{""sum"":""$$\frac{5}{8} \div \frac{3}{8} \times \frac{5}{8} \times \frac{3}{8}$$""}",$$\frac{25}{64}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=5/8%C3%B7%283/8%29%C3%97%285/8%29%C3%97%283/8%29%3D
200,0,success,19c962ebec9b5b46,50×125×4×2=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=50%C3%97125%C3%974%C3%972%3D&validLen=0,"{""sum"":""$$50 \times 125 \times 4 \times 2$$""}",$$50000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=50%C3%97125%C3%974%C3%972%3D
200,0,success,45d11ecb0e4eeb6b,105×2÷5=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=105%C3%972%C3%B75%3D&validLen=0,"{""sum"":""$$105 \times 2 \div 5$$""}",$$42$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=105%C3%972%C3%B75%3D
200,0,success,33b7eace714735ec,1.25×0.9×0.8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1.25%C3%970.9%C3%970.8%3D&validLen=0,"{""sum"":""$$1.25 \times 0.9 \times 0.8$$""}",$$0.9$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1.25%C3%970.9%C3%970.8%3D
200,0,success,5d8cae9ffb12c13b,25×16×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=25%C3%9716%C3%974%3D&validLen=0,"{""sum"":""$$25 \times 16 \times 4$$""}",$$1600$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=25%C3%9716%C3%974%3D
